,Departure,Price
0,2021-11-25,"187,00 €"
1,2021-11-27,"54,00 €"
2,2021-11-28,"187,00 €"
3,2021-11-30,"88,49 €"
4,2021-12-02,"142,00 €"
5,2021-12-04,"230,99 €"
6,2021-12-05,"123,00 €"
7,2021-12-07,"30,00 €"
8,2021-12-09,"26,49 €"
9,2021-12-11,"16,99 €"
10,2021-12-12,"16,99 €"
11,2021-12-14,"16,99 €"
12,2021-12-16,"19,99 €"
13,2021-12-18,"23,99 €"
14,2021-12-19,"23,99 €"
15,2021-12-21,"35,99 €"
16,2021-12-23,"81,00 €"
17,2021-12-26,"100,99 €"
18,2021-12-28,"81,00 €"
19,2021-12-30,"93,00 €"
20,2022-01-01,"187,00 €"
21,2022-01-02,"328,93 €"
22,2022-01-04,"187,00 €"
23,2022-01-06,"142,00 €"
24,2022-01-08,"174,99 €"
25,2022-01-09,"214,99 €"
26,2022-01-11,"107,00 €"
27,2022-01-13,"36,00 €"
28,2022-01-15,"26,49 €"
29,2022-01-16,"36,00 €"
30,2022-01-18,"21,59 €"
31,2022-01-20,"36,00 €"
32,2022-01-22,"30,00 €"
33,2022-01-23,"30,00 €"
34,2022-01-25,"30,00 €"
35,2022-01-27,"38,99 €"
36,2022-01-29,"20,00 €"
37,2022-01-30,"24,00 €"
38,2022-02-01,"29,99 €"
39,2022-02-03,"35,99 €"
40,2022-02-05,"29,99 €"
41,2022-02-06,"47,00 €"
42,2022-02-08,"35,99 €"
43,2022-02-10,"58,99 €"
44,2022-02-12,"30,00 €"
45,2022-02-13,"47,00 €"
46,2022-02-15,"30,00 €"
47,2022-02-17,"30,00 €"
48,2022-02-19,"36,00 €"
49,2022-02-20,"88,49 €"
50,2022-02-22,"41,00 €"
51,2022-02-24,"58,99 €"
52,2022-02-26,"76,99 €"
53,2022-02-27,"61,99 €"
54,2022-03-01,"35,99 €"
55,2022-03-03,"35,99 €"
56,2022-03-05,"29,99 €"
57,2022-03-06,"62,00 €"
58,2022-03-08,"35,99 €"
59,2022-03-10,"35,99 €"
60,2022-03-12,"21,99 €"
61,2022-03-13,"54,00 €"
62,2022-03-15,"21,99 €"
63,2022-03-17,"21,99 €"
64,2022-03-19,"29,99 €"
65,2022-03-20,"47,00 €"
