,Departure,Price
0,2021-12-14,"50,99 €"
1,2021-12-16,"9,99 €"
2,2021-12-18,"19,99 €"
3,2021-12-19,"19,99 €"
4,2021-12-21,"19,99 €"
5,2021-12-23,"27,49 €"
6,2021-12-26,"30,99 €"
7,2021-12-28,"39,99 €"
8,2021-12-30,"39,99 €"
9,2022-01-01,"53,99 €"
10,2022-01-02,"133,99 €"
11,2022-01-04,"89,49 €"
12,2022-01-06,"76,99 €"
13,2022-01-08,"100,99 €"
14,2022-01-09,"93,00 €"
15,2022-01-11,"80,99 €"
16,2022-01-13,"46,99 €"
17,2022-01-15,"26,49 €"
18,2022-01-16,"32,99 €"
19,2022-01-18,"21,99 €"
20,2022-01-20,"30,00 €"
21,2022-01-22,"24,00 €"
22,2022-01-23,"24,00 €"
23,2022-01-25,"24,00 €"
24,2022-01-27,"24,00 €"
25,2022-01-29,"24,00 €"
26,2022-01-30,"24,00 €"
27,2022-02-01,"23,99 €"
28,2022-02-03,"32,39 €"
29,2022-02-05,"23,99 €"
30,2022-02-06,"47,00 €"
31,2022-02-08,"36,00 €"
32,2022-02-10,"61,99 €"
33,2022-02-12,"36,00 €"
34,2022-02-13,"36,89 €"
35,2022-02-15,"32,99 €"
36,2022-02-17,"36,00 €"
37,2022-02-19,"41,00 €"
38,2022-02-20,"93,00 €"
39,2022-02-22,"41,00 €"
40,2022-02-24,"66,99 €"
41,2022-02-26,"66,99 €"
42,2022-02-27,"61,99 €"
43,2022-03-01,"32,39 €"
44,2022-03-03,"32,39 €"
45,2022-03-05,"30,00 €"
46,2022-03-06,"62,00 €"
47,2022-03-08,"36,00 €"
48,2022-03-10,"153,49 €"
49,2022-03-12,"24,00 €"
50,2022-03-13,"54,00 €"
51,2022-03-15,"21,99 €"
52,2022-03-17,"24,00 €"
53,2022-03-19,"23,99 €"
54,2022-03-20,"54,00 €"
55,2022-03-22,"36,00 €"
56,2022-03-24,"22,00 €"
57,2022-03-26,"36,00 €"
58,2022-03-28,"36,89 €"
59,2022-03-29,"61,99 €"
60,2022-03-31,"70,99 €"
61,2022-04-01,"80,99 €"
62,2022-04-02,"80,99 €"
63,2022-04-04,"45,99 €"
64,2022-04-05,"70,99 €"
65,2022-04-07,"47,00 €"
66,2022-04-08,"80,99 €"
67,2022-04-09,"80,99 €"
68,2022-04-11,"133,99 €"
69,2022-04-12,"122,99 €"
70,2022-04-14,"122,99 €"
